order_id,customer_id,order_date,payment_method,payment_status,total_amount,discount_applied,order_status
6940,1246,2026-03-31,Easypaisa,Success,4080.0,0.0,Delivered
6941,1320,2026-03-31,Credit/Debit Card,Success,80455.5,4234.5,Delivered
6942,1326,2026-03-31,JazzCash,Success,256.5,13.5,Delivered
6943,1752,2026-03-31,Cash on Delivery,Success,3180.0,0.0,Delivered
6944,1898,2026-03-31,Cash on Delivery,Success,12397.5,652.5,Delivered
6945,1936,2026-03-31,Cash on Delivery,Success,12958.0,682.0,Delivered
6946,2194,2026-03-31,JazzCash,Success,14930.0,0.0,Delivered
6947,2300,2026-03-31,Cash on Delivery,Success,79885.5,4204.5,Delivered
6948,2300,2026-03-31,Easypaisa,Success,23275.0,1225.0,Delivered
6949,2300,2026-03-31,Cash on Delivery,Success,2700.0,0.0,Delivered
6950,2448,2026-03-31,Credit/Debit Card,Success,56370.0,9390.0,Delivered
6951,2465,2026-03-31,Cash on Delivery,Success,7954.0,346.0,Delivered
6952,271,2026-04-01,Cash on Delivery,Success,1292.0,228.0,Returned
6953,313,2026-04-01,Cash on Delivery,Success,2941.0,519.0,Delivered
6954,327,2026-04-01,JazzCash,Success,14930.0,0.0,Delivered
6955,420,2026-04-01,Cash on Delivery,Success,28367.0,1493.0,Delivered
6956,433,2026-04-01,JazzCash,Success,5570.0,0.0,Delivered
6957,496,2026-04-01,Cash on Delivery,Success,960.5,169.5,Delivered
6958,504,2026-04-01,Easypaisa,Success,2703.0,477.0,Delivered
6959,757,2026-04-01,JazzCash,Success,14930.0,0.0,Delivered
6960,785,2026-04-01,Easypaisa,Success,43370.0,0.0,Delivered
6961,1053,2026-04-01,Cash on Delivery,Success,4080.0,0.0,Delivered
6962,1125,2026-04-01,JazzCash,Success,40574.5,4525.5,Delivered
6963,1148,2026-04-01,Cash on Delivery,Success,13896.5,13.5,Delivered
6964,1148,2026-04-01,JazzCash,Success,27853.0,3017.0,Delivered
6965,1156,2026-04-01,Cash on Delivery,Success,50670.0,5630.0,Delivered
6966,1216,2026-04-01,Cash on Delivery,Success,24795.0,1305.0,Returned
6967,1271,2026-04-01,Credit/Debit Card,Failed,113870.0,0.0,Cancelled
6968,1294,2026-04-01,Cash on Delivery,Success,70220.0,720.0,Delivered
6969,1295,2026-04-01,Cash on Delivery,Success,2050.0,0.0,Delivered
6970,1303,2026-04-01,JazzCash,Success,2530.0,0.0,Delivered
6971,1551,2026-04-01,Cash on Delivery,Success,25335.0,2815.0,Cancelled
6972,1557,2026-04-01,Easypaisa,Success,1680.0,0.0,Delivered
6973,1631,2026-04-01,Cash on Delivery,Success,3180.0,0.0,Delivered
6974,1903,2026-04-01,Easypaisa,Success,2703.0,477.0,Delivered
6975,2260,2026-04-01,Cash on Delivery,Success,33779.5,1650.5,Delivered
6976,161,2026-04-02,Cash on Delivery,Success,169620.0,0.0,Returned
6977,162,2026-04-02,Cash on Delivery,Success,2565.0,135.0,Delivered
6978,191,2026-04-02,Easypaisa,Success,43370.0,0.0,Returned
6979,278,2026-04-02,Cash on Delivery,Success,35460.0,3940.0,Delivered
6980,287,2026-04-02,Easypaisa,Success,2178.0,242.0,Delivered
6981,473,2026-04-02,Cash on Delivery,Success,3510.0,0.0,Delivered
6982,712,2026-04-02,Easypaisa,Success,21921.5,3868.5,Delivered
6983,719,2026-04-02,Cash on Delivery,Success,1282.5,67.5,Delivered
6984,836,2026-04-02,Cash on Delivery,Success,2768.0,692.0,Delivered
6985,924,2026-04-02,Cash on Delivery,Success,4610.0,0.0,Delivered
6986,1175,2026-04-02,Credit/Debit Card,Success,13828.0,1692.0,Delivered
6987,1183,2026-04-02,Easypaisa,Success,4530.0,0.0,Delivered
6988,1255,2026-04-02,Cash on Delivery,Success,56604.0,5836.0,Delivered
6989,1303,2026-04-02,Cash on Delivery,Success,1520.0,0.0,Returned
6990,1592,2026-04-02,Easypaisa,Failed,84090.0,0.0,Cancelled
6991,2006,2026-04-02,Cash on Delivery,Success,2130.0,30.0,Delivered
6992,2020,2026-04-02,JazzCash,Success,1482.0,78.0,Delivered
6993,2171,2026-04-02,Easypaisa,Failed,4456.0,1114.0,Cancelled
6994,2387,2026-04-02,Cash on Delivery,Success,62236.0,204.0,Delivered
6995,64,2026-04-03,Cash on Delivery,Success,72616.0,1364.0,Delivered
6996,270,2026-04-03,JazzCash,Success,3021.0,159.0,Delivered
6997,387,2026-04-03,Cash on Delivery,Success,71610.0,0.0,Delivered
6998,399,2026-04-03,Cash on Delivery,Success,95099.5,22520.5,Delivered
6999,449,2026-04-03,Cash on Delivery,Success,14690.0,0.0,Returned
7000,550,2026-04-03,JazzCash,Success,25790.0,0.0,Delivered
7001,562,2026-04-03,Credit/Debit Card,Success,13725.0,1225.0,Delivered
7002,575,2026-04-03,Cash on Delivery,Success,1326.0,234.0,Delivered
7003,1031,2026-04-03,Cash on Delivery,Success,5291.5,278.5,Delivered
7004,1081,2026-04-03,Cash on Delivery,Success,93376.0,23344.0,Delivered
7005,1148,2026-04-03,JazzCash,Success,30310.0,0.0,Delivered
7006,1183,2026-04-03,Cash on Delivery,Success,60350.0,0.0,Delivered
7007,1320,2026-04-03,Credit/Debit Card,Failed,3577.0,363.0,Cancelled
7008,1321,2026-04-03,Cash on Delivery,Success,11140.0,0.0,Returned
7009,1350,2026-04-03,Cash on Delivery,Success,42320.0,0.0,Delivered
7010,1385,2026-04-03,Cash on Delivery,Success,1680.0,0.0,Delivered
7011,1390,2026-04-03,JazzCash,Success,26605.0,4695.0,Delivered
7012,1471,2026-04-03,Easypaisa,Success,8872.5,67.5,Delivered
7013,1726,2026-04-03,Cash on Delivery,Success,11745.0,1305.0,Returned
7014,1913,2026-04-03,Cash on Delivery,Success,2080.0,0.0,Delivered
7015,2306,2026-04-03,Cash on Delivery,Success,42320.0,0.0,Delivered
7016,2354,2026-04-03,Cash on Delivery,Success,1680.0,0.0,Delivered
7017,2450,2026-04-03,Easypaisa,Success,600.0,0.0,Delivered
7018,2460,2026-04-03,Cash on Delivery,Success,1700.0,0.0,Delivered
7019,7,2026-04-04,Cash on Delivery,Success,15241.0,669.0,Delivered
7020,49,2026-04-04,Cash on Delivery,Success,38914.0,156.0,Returned
7021,136,2026-04-04,Cash on Delivery,Success,1520.0,0.0,Delivered
7022,194,2026-04-04,Cash on Delivery,Success,630.0,70.0,Delivered
7023,311,2026-04-04,Cash on Delivery,Success,229.5,40.5,Delivered
7024,493,2026-04-04,Cash on Delivery,Success,62440.0,0.0,Returned
7025,546,2026-04-04,Easypaisa,Success,204102.0,168.0,Delivered
7026,566,2026-04-04,Cash on Delivery,Success,79094.0,5836.0,Delivered
7027,657,2026-04-04,Cash on Delivery,Success,75234.0,1606.0,Cancelled
7028,664,2026-04-04,Cash on Delivery,Success,45293.5,736.5,Delivered
7029,674,2026-04-04,Credit/Debit Card,Success,1017.0,113.0,Delivered
7030,746,2026-04-04,Cash on Delivery,Success,83173.5,4516.5,Delivered
7031,1018,2026-04-04,Cash on Delivery,Success,296158.0,38512.0,Delivered
7032,1094,2026-04-04,Credit/Debit Card,Success,33025.0,225.0,Delivered
7033,1274,2026-04-04,Easypaisa,Failed,13640.0,0.0,Cancelled
7034,1524,2026-04-04,Cash on Delivery,Success,7990.0,0.0,Delivered
7035,1591,2026-04-04,Cash on Delivery,Success,25790.0,0.0,Delivered
7036,1697,2026-04-04,Cash on Delivery,Success,116720.0,0.0,Delivered
7037,1726,2026-04-04,Cash on Delivery,Success,93814.5,16555.5,Cancelled
7038,2217,2026-04-04,Easypaisa,Success,28794.5,1515.5,Delivered
7039,2263,2026-04-04,Cash on Delivery,Success,5291.5,278.5,Delivered
7040,2323,2026-04-04,JazzCash,Success,123604.5,6505.5,Delivered
7041,234,2026-04-05,Cash on Delivery,Success,56540.0,0.0,Cancelled
7042,550,2026-04-05,Cash on Delivery,Success,118610.0,0.0,Delivered
7043,817,2026-04-05,JazzCash,Success,72039.0,7161.0,Delivered
7044,1008,2026-04-05,Credit/Debit Card,Success,48080.0,5910.0,Delivered
7045,1045,2026-04-05,Cash on Delivery,Success,570.0,30.0,Returned
7046,1094,2026-04-05,JazzCash,Success,229.5,40.5,Delivered
7047,1432,2026-04-05,Cash on Delivery,Success,1680.0,0.0,Cancelled
7048,1493,2026-04-05,Cash on Delivery,Success,27279.0,3031.0,Delivered
7049,1746,2026-04-05,Cash on Delivery,Success,75681.0,8409.0,Delivered
7050,2251,2026-04-05,Easypaisa,Success,13279.5,40.5,Delivered
7051,2287,2026-04-05,Cash on Delivery,Success,2703.0,477.0,Returned
7052,2494,2026-04-05,Cash on Delivery,Success,5380.0,0.0,Delivered
7053,407,2026-04-06,Easypaisa,Success,33290.0,0.0,Delivered
7054,547,2026-04-06,Credit/Debit Card,Success,270.0,0.0,Delivered
7055,588,2026-04-06,Cash on Delivery,Success,83534.5,4325.5,Delivered
7056,710,2026-04-06,Cash on Delivery,Success,111205.0,5995.0,Delivered
7057,713,2026-04-06,Cash on Delivery,Success,2070.0,0.0,Cancelled
7058,757,2026-04-06,Cash on Delivery,Success,5080.0,0.0,Delivered
7059,937,2026-04-06,Easypaisa,Success,2440.0,0.0,Delivered
7060,949,2026-04-06,Cash on Delivery,Success,1130.0,0.0,Delivered
7061,1013,2026-04-06,Cash on Delivery,Success,5013.0,557.0,Delivered
7062,1347,2026-04-06,Cash on Delivery,Success,35460.0,3940.0,Delivered
7063,1390,2026-04-06,Cash on Delivery,Success,1759.5,310.5,Returned
7064,1451,2026-04-06,Cash on Delivery,Success,2941.0,519.0,Delivered
7065,1724,2026-04-06,Cash on Delivery,Success,44472.0,538.0,Delivered
7066,1917,2026-04-06,Cash on Delivery,Success,2286.5,403.5,Returned
7067,1938,2026-04-06,Cash on Delivery,Success,104265.0,11585.0,Delivered
7068,1989,2026-04-06,Easypaisa,Success,2660.0,0.0,Delivered
7069,2210,2026-04-06,Cash on Delivery,Success,2700.0,0.0,Returned
7070,2336,2026-04-06,Cash on Delivery,Success,350.0,0.0,Delivered
7071,2383,2026-04-06,Cash on Delivery,Success,117793.5,56.5,Delivered
7072,189,2026-04-07,Cash on Delivery,Success,4236.0,294.0,Delivered
7073,287,2026-04-07,JazzCash,Success,46311.0,519.0,Delivered
7074,527,2026-04-07,Credit/Debit Card,Success,14183.5,746.5,Delivered
7075,550,2026-04-07,JazzCash,Success,3192.0,168.0,Delivered
7076,596,2026-04-07,Cash on Delivery,Success,30413.0,27.0,Returned
7077,854,2026-04-07,Cash on Delivery,Success,3160.0,0.0,Delivered
7078,1138,2026-04-07,JazzCash,Success,2660.0,0.0,Delivered
7079,1148,2026-04-07,Easypaisa,Success,1073.5,56.5,Delivered
7080,1457,2026-04-07,Easypaisa,Success,71610.0,0.0,Delivered
7081,1550,2026-04-07,Easypaisa,Success,90807.5,202.5,Delivered
7082,1601,2026-04-07,Easypaisa,Success,30170.0,0.0,Delivered
7083,1618,2026-04-07,Cash on Delivery,Success,92116.0,22074.0,Returned
7084,1702,2026-04-07,Cash on Delivery,Success,1615.0,85.0,Returned
7085,1784,2026-04-07,Cash on Delivery,Success,25790.0,0.0,Delivered
7086,1926,2026-04-07,Cash on Delivery,Success,4522.0,798.0,Delivered
7087,2029,2026-04-07,Cash on Delivery,Success,56575.0,3145.0,Returned
7088,2107,2026-04-07,Cash on Delivery,Success,3002.0,158.0,Delivered
7089,2232,2026-04-07,Cash on Delivery,Success,84090.0,0.0,Delivered
7090,2416,2026-04-07,Cash on Delivery,Success,790.0,0.0,Delivered
7091,550,2026-04-08,Cash on Delivery,Success,30910.0,0.0,Delivered
7092,796,2026-04-08,Cash on Delivery,Success,15870.5,2239.5,Delivered
7093,914,2026-04-08,Cash on Delivery,Success,2700.0,0.0,Delivered
7094,1007,2026-04-08,Easypaisa,Success,10695.0,35.0,Delivered
7095,1028,2026-04-08,Cash on Delivery,Success,3434.0,316.0,Delivered
7096,1076,2026-04-08,JazzCash,Success,1759.5,310.5,Delivered
7097,1083,2026-04-08,Credit/Debit Card,Success,4807.0,253.0,Delivered
7098,1088,2026-04-08,Cash on Delivery,Success,143480.0,0.0,Delivered
7099,1227,2026-04-08,Cash on Delivery,Success,30310.0,0.0,Returned
7100,1227,2026-04-08,Cash on Delivery,Success,2255.0,35.0,Delivered
7101,1303,2026-04-08,Cash on Delivery,Success,58360.0,0.0,Delivered
7102,1375,2026-04-08,Credit/Debit Card,Success,1680.0,0.0,Returned
7103,1417,2026-04-08,JazzCash,Success,1805.0,135.0,Returned
7104,1526,2026-04-08,Cash on Delivery,Success,1282.5,67.5,Delivered
7105,1583,2026-04-08,Cash on Delivery,Success,350.0,0.0,Delivered
7106,1735,2026-04-08,Cash on Delivery,Success,9739.0,1671.0,Delivered
7107,2122,2026-04-08,Cash on Delivery,Success,39400.0,0.0,Delivered
7108,2254,2026-04-08,Cash on Delivery,Success,110370.0,0.0,Delivered
7109,2291,2026-04-08,Cash on Delivery,Success,1596.0,84.0,Delivered
7110,2319,2026-04-08,Cash on Delivery,Success,2660.0,0.0,Delivered
7111,39,2026-04-09,Cash on Delivery,Success,14730.0,0.0,Delivered
7112,215,2026-04-09,Cash on Delivery,Success,600.0,0.0,Delivered
7113,793,2026-04-09,Cash on Delivery,Success,233380.0,0.0,Delivered
7114,817,2026-04-09,JazzCash,Success,41840.0,0.0,Delivered
7115,825,2026-04-09,Cash on Delivery,Success,7207.0,213.0,Returned
7116,926,2026-04-09,Cash on Delivery,Success,1872.0,208.0,Returned
7117,1020,2026-04-09,Credit/Debit Card,Success,33258.0,4402.0,Delivered
7118,1346,2026-04-09,JazzCash,Success,4148.0,732.0,Delivered
7119,1389,2026-04-09,Cash on Delivery,Success,350.0,0.0,Delivered
7120,1630,2026-04-09,Cash on Delivery,Success,56300.0,0.0,Delivered
7121,2030,2026-04-09,Cash on Delivery,Success,4080.0,0.0,Delivered
7122,2205,2026-04-09,Credit/Debit Card,Success,1520.0,0.0,Delivered
7123,83,2026-04-10,Easypaisa,Success,243.0,27.0,Delivered
7124,131,2026-04-10,Cash on Delivery,Success,2277.0,253.0,Delivered
7125,196,2026-04-10,Cash on Delivery,Success,2150.5,379.5,Delivered
7126,458,2026-04-10,Cash on Delivery,Success,790.0,0.0,Delivered
7127,473,2026-04-10,JazzCash,Success,29735.0,1565.0,Delivered
7128,773,2026-04-10,Cash on Delivery,Success,2690.0,0.0,Returned
7129,817,2026-04-10,Cash on Delivery,Success,790.0,0.0,Delivered
7130,911,2026-04-10,Cash on Delivery,Success,120213.0,477.0,Delivered
7131,921,2026-04-10,Easypaisa,Success,110370.0,0.0,Delivered
7132,947,2026-04-10,Cash on Delivery,Success,790.0,0.0,Cancelled
7133,1044,2026-04-10,Easypaisa,Success,110370.0,0.0,Cancelled
7134,1174,2026-04-10,Cash on Delivery,Success,69630.0,2870.0,Delivered
7135,1377,2026-04-10,Cash on Delivery,Success,39400.0,0.0,Delivered
7136,1578,2026-04-10,Cash on Delivery,Success,1872.0,208.0,Delivered
7137,1657,2026-04-10,Easypaisa,Success,139792.5,7357.5,Delivered
7138,1697,2026-04-10,Easypaisa,Success,5230.0,0.0,Delivered
7139,1752,2026-04-10,Easypaisa,Success,3021.0,159.0,Delivered
7140,1758,2026-04-10,Cash on Delivery,Success,11594.0,2046.0,Delivered
7141,1936,2026-04-10,Cash on Delivery,Success,71476.5,12613.5,Returned
7142,2210,2026-04-10,JazzCash,Success,9056.0,844.0,Delivered
7143,2254,2026-04-10,Cash on Delivery,Success,1530.0,170.0,Delivered
7144,92,2026-04-11,Cash on Delivery,Success,2150.5,379.5,Returned
7145,100,2026-04-11,Cash on Delivery,Success,1350.0,0.0,Delivered
7146,293,2026-04-11,Cash on Delivery,Success,1326.0,234.0,Delivered
7147,456,2026-04-11,Cash on Delivery,Success,2318.0,122.0,Delivered
7148,690,2026-04-11,Credit/Debit Card,Success,25790.0,0.0,Delivered
7149,828,2026-04-11,JazzCash,Success,38546.5,4903.5,Delivered
7150,879,2026-04-11,JazzCash,Success,65020.0,0.0,Delivered
7151,1146,2026-04-11,Easypaisa,Success,43576.0,1364.0,Delivered
7152,1303,2026-04-11,Easypaisa,Success,1350.0,0.0,Delivered
7153,1305,2026-04-11,Cash on Delivery,Success,45766.0,2194.0,Cancelled
7154,1482,2026-04-11,JazzCash,Success,510.0,90.0,Delivered
7155,1538,2026-04-11,Cash on Delivery,Success,2690.0,0.0,Delivered
7156,1702,2026-04-11,Cash on Delivery,Success,293379.0,7161.0,Delivered
7157,2045,2026-04-11,Credit/Debit Card,Success,4392.0,488.0,Delivered
7158,2092,2026-04-11,Cash on Delivery,Success,4090.0,0.0,Returned
7159,2121,2026-04-11,Cash on Delivery,Success,21660.0,1000.0,Delivered
7160,2122,2026-04-11,Cash on Delivery,Success,1759.5,310.5,Delivered
7161,2159,2026-04-11,Credit/Debit Card,Success,60040.0,0.0,Delivered
7162,2305,2026-04-11,Cash on Delivery,Success,28224.5,1485.5,Delivered
7163,2408,2026-04-11,Cash on Delivery,Success,4470.0,0.0,Returned
7164,2422,2026-04-11,Cash on Delivery,Success,88932.0,8828.0,Delivered
7165,29,2026-04-12,Cash on Delivery,Success,480.0,120.0,Delivered
7166,83,2026-04-12,Cash on Delivery,Success,150442.5,17237.5,Delivered
7167,204,2026-04-12,Cash on Delivery,Success,1680.0,0.0,Delivered
7168,553,2026-04-12,Easypaisa,Success,2178.0,242.0,Delivered
7169,611,2026-04-12,Cash on Delivery,Success,90873.0,1197.0,Delivered
7170,688,2026-04-12,Cash on Delivery,Success,2440.0,0.0,Delivered
7171,772,2026-04-12,Cash on Delivery,Success,2318.0,122.0,Returned
7172,785,2026-04-12,Cash on Delivery,Success,1596.0,84.0,Delivered
7173,786,2026-04-12,Cash on Delivery,Success,25790.0,0.0,Returned
7174,832,2026-04-12,Cash on Delivery,Success,4142.0,78.0,Delivered
7175,956,2026-04-12,Cash on Delivery,Success,59970.0,11260.0,Returned
7176,990,2026-04-12,Easypaisa,Success,85094.5,1515.5,Delivered
7177,1031,2026-04-12,Cash on Delivery,Success,4523.0,207.0,Delivered
7178,1289,2026-04-12,Cash on Delivery,Success,22185.0,3915.0,Delivered
7179,1378,2026-04-12,Cash on Delivery,Success,43370.0,0.0,Delivered
7180,1437,2026-04-12,Cash on Delivery,Success,33490.0,5910.0,Delivered
7181,1583,2026-04-12,Cash on Delivery,Success,9653.5,336.5,Delivered
7182,1756,2026-04-12,Credit/Debit Card,Success,1130.0,0.0,Delivered
7183,1913,2026-04-12,Cash on Delivery,Success,18598.0,122.0,Delivered
7184,2224,2026-04-12,Cash on Delivery,Success,2941.0,519.0,Delivered
7185,2254,2026-04-12,Cash on Delivery,Success,39204.0,4356.0,Delivered
7186,2447,2026-04-12,Easypaisa,Success,25790.0,0.0,Delivered
7187,61,2026-04-13,Cash on Delivery,Success,113080.0,0.0,Delivered
7188,120,2026-04-13,Easypaisa,Success,2277.0,253.0,Delivered
7189,138,2026-04-13,Cash on Delivery,Success,16405.0,135.0,Delivered
7190,236,2026-04-13,Cash on Delivery,Success,4047.0,133.0,Delivered
7191,415,2026-04-13,Easypaisa,Success,270.0,0.0,Delivered
7192,478,2026-04-13,Cash on Delivery,Success,52026.0,8754.0,Delivered
7193,815,2026-04-13,Cash on Delivery,Success,79296.5,1643.5,Delivered
7194,956,2026-04-13,Cash on Delivery,Success,28430.0,70.0,Delivered
7195,985,2026-04-13,Cash on Delivery,Success,700.0,0.0,Delivered
7196,1262,2026-04-13,Cash on Delivery,Success,350.0,0.0,Delivered
7197,1385,2026-04-13,Cash on Delivery,Success,3002.0,158.0,Delivered
7198,1414,2026-04-13,Easypaisa,Success,1814.5,95.5,Delivered
7199,1572,2026-04-13,Easypaisa,Failed,1512.0,168.0,Cancelled
7200,1715,2026-04-13,Credit/Debit Card,Failed,11659.0,791.0,Cancelled
7201,2058,2026-04-13,Cash on Delivery,Success,332.5,17.5,Delivered
7202,2126,2026-04-13,Easypaisa,Success,4880.0,0.0,Delivered
7203,2140,2026-04-13,Cash on Delivery,Success,510.0,90.0,Delivered
7204,2238,2026-04-13,JazzCash,Success,6228.0,692.0,Delivered
7205,2324,2026-04-13,Credit/Debit Card,Success,350.0,0.0,Delivered
7206,2357,2026-04-13,Cash on Delivery,Success,20825.0,3675.0,Delivered
7207,2390,2026-04-13,JazzCash,Success,78292.0,208.0,Delivered
7208,240,2026-04-14,Cash on Delivery,Success,163267.5,15182.5,Delivered
7209,253,2026-04-14,Cash on Delivery,Success,28795.0,2815.0,Delivered
7210,293,2026-04-14,Cash on Delivery,Success,25208.5,1971.5,Returned
7211,389,2026-04-14,Cash on Delivery,Success,7752.0,408.0,Delivered
7212,542,2026-04-14,Easypaisa,Success,12397.5,652.5,Delivered
7213,589,2026-04-14,Cash on Delivery,Success,16510.0,0.0,Returned
7214,690,2026-04-14,Cash on Delivery,Success,115625.5,4204.5,Delivered
7215,850,2026-04-14,Cash on Delivery,Success,110057.5,5792.5,Delivered
7216,1155,2026-04-14,Cash on Delivery,Success,71520.0,0.0,Delivered
7217,1548,2026-04-14,Cash on Delivery,Success,14930.0,0.0,Delivered
7218,1573,2026-04-14,Cash on Delivery,Success,8730.0,30.0,Delivered
7219,1640,2026-04-14,Cash on Delivery,Success,2052.0,108.0,Delivered
7220,1706,2026-04-14,Cash on Delivery,Success,1615.0,85.0,Returned
7221,1752,2026-04-14,Cash on Delivery,Success,50670.0,5630.0,Delivered
7222,1817,2026-04-14,Cash on Delivery,Success,2420.0,0.0,Delivered
7223,1987,2026-04-14,Cash on Delivery,Success,12610.0,180.0,Returned
7224,2057,2026-04-14,Cash on Delivery,Success,24500.5,1289.5,Delivered
7225,2061,2026-04-14,Cash on Delivery,Success,1768.0,312.0,Delivered
7226,2205,2026-04-14,Cash on Delivery,Success,113080.0,0.0,Delivered
7227,2336,2026-04-14,JazzCash,Success,24500.5,1289.5,Delivered
7228,2376,2026-04-14,Easypaisa,Failed,6819.0,81.0,Cancelled
7229,9,2026-04-15,Cash on Delivery,Success,28183.5,4546.5,Returned
7230,92,2026-04-15,Cash on Delivery,Success,3091.5,118.5,Delivered
7231,92,2026-04-15,Credit/Debit Card,Success,10912.0,2728.0,Delivered
7232,179,2026-04-15,Cash on Delivery,Success,33380.0,0.0,Delivered
7233,224,2026-04-15,Cash on Delivery,Success,13640.0,0.0,Delivered
7234,348,2026-04-15,Cash on Delivery,Success,1520.0,0.0,Delivered
7235,363,2026-04-15,Cash on Delivery,Success,13640.0,0.0,Delivered
7236,409,2026-04-15,Credit/Debit Card,Success,31233.5,286.5,Delivered
7237,535,2026-04-15,Cash on Delivery,Success,3002.0,158.0,Delivered
7238,812,2026-04-15,JazzCash,Success,2070.0,0.0,Delivered
7239,933,2026-04-15,Cash on Delivery,Success,1080.0,270.0,Delivered
7240,1007,2026-04-15,Credit/Debit Card,Success,143105.5,6174.5,Delivered
7241,1102,2026-04-15,Cash on Delivery,Success,27280.0,0.0,Delivered
7242,1147,2026-04-15,JazzCash,Success,158571.0,17619.0,Delivered
7243,1829,2026-04-15,Cash on Delivery,Success,10380.0,0.0,Delivered
7244,1992,2026-04-15,Cash on Delivery,Success,3021.0,159.0,Returned
7245,2155,2026-04-15,Cash on Delivery,Success,1520.0,0.0,Delivered
7246,2174,2026-04-15,Credit/Debit Card,Success,1326.0,234.0,Delivered
7247,2205,2026-04-15,Cash on Delivery,Success,112520.0,0.0,Returned
7248,2240,2026-04-15,Cash on Delivery,Success,7792.0,538.0,Cancelled
7249,2462,2026-04-15,Cash on Delivery,Success,36864.5,6505.5,Delivered
7250,2468,2026-04-15,Credit/Debit Card,Success,1530.0,170.0,Delivered
7251,87,2026-04-16,Cash on Delivery,Success,13640.0,0.0,Delivered
7252,287,2026-04-16,Cash on Delivery,Success,48059.0,8481.0,Delivered
7253,363,2026-04-16,Credit/Debit Card,Success,1130.0,0.0,Delivered
7254,433,2026-04-16,JazzCash,Failed,4140.0,0.0,Cancelled
7255,1088,2026-04-16,JazzCash,Success,110370.0,0.0,Delivered
7256,1327,2026-04-16,Easypaisa,Success,4563.5,666.5,Delivered
7257,1726,2026-04-16,Cash on Delivery,Success,25790.0,0.0,Returned
7258,1895,2026-04-16,Cash on Delivery,Success,13640.0,0.0,Returned
7259,1905,2026-04-16,Cash on Delivery,Success,74640.0,0.0,Returned
7260,2005,2026-04-16,Cash on Delivery,Success,600.0,0.0,Delivered
7261,2015,2026-04-16,Cash on Delivery,Success,24500.5,1289.5,Delivered
7262,2116,2026-04-16,Cash on Delivery,Success,35323.0,557.0,Delivered
7263,2254,2026-04-16,Credit/Debit Card,Success,5320.0,0.0,Delivered
7264,2345,2026-04-16,Cash on Delivery,Success,3672.0,408.0,Delivered
7265,258,2026-04-17,JazzCash,Failed,4883.0,137.0,Cancelled
7266,742,2026-04-17,Easypaisa,Success,82403.0,4337.0,Returned
7267,803,2026-04-17,Cash on Delivery,Success,143542.5,7317.5,Delivered
7268,818,2026-04-17,Cash on Delivery,Success,56300.0,0.0,Delivered
7269,827,2026-04-17,Cash on Delivery,Success,14930.0,0.0,Delivered
7270,846,2026-04-17,Credit/Debit Card,Success,32121.5,1508.5,Returned
7271,856,2026-04-17,Cash on Delivery,Success,2768.0,242.0,Delivered
7272,1088,2026-04-17,Cash on Delivery,Success,590.0,0.0,Delivered
7273,1279,2026-04-17,Credit/Debit Card,Success,25040.0,6260.0,Delivered
7274,1296,2026-04-17,Cash on Delivery,Success,59470.0,3130.0,Returned
7275,1325,2026-04-17,Cash on Delivery,Success,14930.0,0.0,Delivered
7276,1726,2026-04-17,Cash on Delivery,Success,1520.0,0.0,Delivered
7277,1913,2026-04-17,Cash on Delivery,Success,790.0,0.0,Delivered
7278,2113,2026-04-17,Cash on Delivery,Success,2690.0,0.0,Delivered
7279,2225,2026-04-17,JazzCash,Success,20632.0,5158.0,Delivered
7280,2292,2026-04-17,JazzCash,Success,97335.0,3535.0,Delivered
7281,64,2026-04-18,Easypaisa,Success,60107.0,6383.0,Delivered
7282,140,2026-04-18,Cash on Delivery,Success,13640.0,0.0,Delivered
7283,169,2026-04-18,Cash on Delivery,Success,1520.0,0.0,Delivered
7284,251,2026-04-18,Cash on Delivery,Success,2530.0,0.0,Delivered
7285,292,2026-04-18,Cash on Delivery,Success,2178.0,242.0,Delivered
7286,330,2026-04-18,Cash on Delivery,Success,33856.0,8464.0,Delivered
7287,415,2026-04-18,Cash on Delivery,Success,71610.0,0.0,Delivered
7288,448,2026-04-18,Cash on Delivery,Success,25100.5,1289.5,Delivered
7289,704,2026-04-18,JazzCash,Success,229.5,40.5,Returned
7290,728,2026-04-18,Easypaisa,Success,26742.5,1407.5,Delivered
7291,754,2026-04-18,Cash on Delivery,Success,2440.0,0.0,Returned
7292,796,2026-04-18,JazzCash,Success,3260.5,29.5,Delivered
7293,982,2026-04-18,Cash on Delivery,Success,2420.0,0.0,Cancelled
7294,1127,2026-04-18,Cash on Delivery,Success,84835.0,6345.0,Delivered
7295,1161,2026-04-18,JazzCash,Success,5820.0,0.0,Delivered
7296,1334,2026-04-18,JazzCash,Failed,9480.0,0.0,Cancelled
7297,1350,2026-04-18,Cash on Delivery,Success,1680.0,0.0,Delivered
7298,1595,2026-04-18,Cash on Delivery,Success,2700.0,0.0,Delivered
7299,1671,2026-04-18,Cash on Delivery,Success,750.5,39.5,Delivered
7300,1711,2026-04-18,Cash on Delivery,Success,1750.5,169.5,Delivered
7301,1721,2026-04-18,JazzCash,Success,243.0,27.0,Delivered
7302,1726,2026-04-18,Cash on Delivery,Success,13050.0,0.0,Delivered
7303,1734,2026-04-18,Credit/Debit Card,Success,162968.0,242.0,Delivered
7304,1803,2026-04-18,Easypaisa,Success,43370.0,0.0,Delivered
