order_item_id,order_id,product_id,quantity,unit_price,discount_rate,net_amount,item_cost,net_profit
12509,7767,16,1,12250,0.2,9800.0,9490.0,310.0
12510,7767,8,1,43370,0.1,39033.0,31940.0,7093.0
12511,7768,23,1,2690,0.0,2690.0,1790.0,900.0
12512,7768,34,1,2080,0.05,1976.0,1500.0,476.0
12513,7769,34,1,2080,0.0,2080.0,1500.0,580.0
12514,7769,11,1,1350,0.1,1215.0,990.0,225.0
12515,7770,34,1,2080,0.15,1768.0,1500.0,268.0
12516,7770,40,1,350,0.0,350.0,240.0,110.0
12517,7770,25,1,3460,0.0,3460.0,2890.0,570.0
12518,7771,24,1,2530,0.0,2530.0,1950.0,580.0
12519,7772,22,1,2420,0.0,2420.0,1660.0,760.0
12520,7773,31,3,13640,0.05,38874.0,34320.0,4554.0
12521,7773,28,1,1680,0.0,1680.0,1350.0,330.0
12522,7773,14,1,71610,0.05,68029.5,48650.0,19379.5
12523,7773,19,1,84090,0.0,84090.0,69780.0,14310.0
12524,7774,32,1,14930,0.05,14183.5,10030.0,4153.5
12525,7775,42,1,270,0.0,270.0,210.0,60.0
12526,7776,21,1,115850,0.15,98472.5,90810.0,7662.5
12527,7777,14,1,71610,0.0,71610.0,48650.0,22960.0
12528,7777,15,1,39400,0.0,39400.0,30030.0,9370.0
12529,7778,31,1,13640,0.0,13640.0,11440.0,2200.0
12530,7779,40,1,350,0.05,332.5,240.0,92.5
12531,7779,19,1,84090,0.05,79885.5,69780.0,10105.5
12532,7779,36,1,2070,0.1,1863.0,1680.0,183.0
12533,7780,30,1,1520,0.0,1520.0,1200.0,320.0
12534,7781,39,1,600,0.0,600.0,480.0,120.0
12535,7782,36,1,2070,0.0,2070.0,1680.0,390.0
12536,7782,24,1,2530,0.1,2277.0,1950.0,327.0
12537,7782,13,1,58360,0.15,49606.0,42390.0,7216.0
12538,7783,25,1,3460,0.0,3460.0,2890.0,570.0
12539,7783,26,1,5570,0.15,4734.5,4560.0,174.5
12540,7784,21,1,115850,0.1,104265.0,90810.0,13455.0
12541,7785,20,1,110370,0.0,110370.0,88720.0,21650.0
12542,7786,37,1,590,0.15,501.5,490.0,11.5
12543,7787,22,2,2420,0.0,4840.0,3320.0,1520.0
12544,7787,29,1,1560,0.0,1560.0,1040.0,520.0
12545,7787,35,1,1130,0.1,1017.0,880.0,137.0
12546,7788,11,1,1350,0.0,1350.0,990.0,360.0
12547,7789,15,1,39400,0.0,39400.0,30030.0,9370.0
12548,7790,2,1,42320,0.0,42320.0,29130.0,13190.0
12549,7790,14,1,71610,0.1,64449.0,48650.0,15799.0
12550,7791,42,1,270,0.05,256.5,210.0,46.5
12551,7791,28,1,1680,0.0,1680.0,1350.0,330.0
12552,7792,19,1,84090,0.1,75681.0,69780.0,5901.0
12553,7793,8,1,43370,0.0,43370.0,31940.0,11430.0
12554,7794,10,1,2660,0.15,2261.0,2000.0,261.0
12555,7795,39,1,600,0.15,510.0,480.0,30.0
12556,7796,39,1,600,0.1,540.0,480.0,60.0
12557,7797,6,1,56540,0.0,56540.0,46470.0,10070.0
12558,7797,9,2,790,0.1,1422.0,1240.0,182.0
12559,7798,39,1,600,0.1,540.0,480.0,60.0
12560,7798,23,1,2690,0.05,2555.5,1790.0,765.5
12561,7798,11,1,1350,0.1,1215.0,990.0,225.0
12562,7799,12,1,2440,0.05,2318.0,1830.0,488.0
12563,7799,4,1,25790,0.1,23211.0,18680.0,4531.0
12564,7799,8,1,43370,0.0,43370.0,31940.0,11430.0
12565,7800,10,1,2660,0.0,2660.0,2000.0,660.0
12566,7801,39,1,600,0.0,600.0,480.0,120.0
12567,7802,1,2,30310,0.0,60620.0,46260.0,14360.0
12568,7803,6,1,56540,0.05,53713.0,46470.0,7243.0
12569,7804,37,2,590,0.1,1062.0,980.0,82.0
12570,7805,23,1,2690,0.0,2690.0,1790.0,900.0
12571,7806,8,1,43370,0.05,41201.5,31940.0,9261.5
12572,7806,18,1,4080,0.0,4080.0,2830.0,1250.0
12573,7807,18,1,4080,0.15,3468.0,2830.0,638.0
12574,7808,5,1,28150,0.1,25335.0,22780.0,2555.0
12575,7809,36,1,2070,0.15,1759.5,1680.0,79.5
12576,7810,16,1,12250,0.1,11025.0,9490.0,1535.0
12577,7811,17,1,3160,0.0,3160.0,2330.0,830.0
12578,7812,13,1,58360,0.0,58360.0,42390.0,15970.0
12579,7813,22,1,2420,0.0,2420.0,1660.0,760.0
12580,7814,9,1,790,0.0,790.0,620.0,170.0
12581,7815,1,1,30310,0.0,30310.0,23130.0,7180.0
12582,7815,8,1,43370,0.0,43370.0,31940.0,11430.0
12583,7816,20,2,110370,0.0,220740.0,177440.0,43300.0
12584,7817,34,1,2080,0.1,1872.0,1500.0,372.0
12585,7818,25,1,3460,0.2,2768.0,2890.0,-122.0
12586,7818,15,1,39400,0.15,33490.0,30030.0,3460.0
12587,7818,24,1,2530,0.1,2277.0,1950.0,327.0
12588,7819,2,1,42320,0.05,40204.0,29130.0,11074.0
12589,7820,21,1,115850,0.0,115850.0,90810.0,25040.0
12590,7820,26,1,5570,0.0,5570.0,4560.0,1010.0
12591,7821,6,1,56540,0.0,56540.0,46470.0,10070.0
12592,7822,23,1,2690,0.1,2421.0,1790.0,631.0
12593,7823,23,2,2690,0.2,4304.0,3580.0,724.0
12594,7824,40,1,350,0.0,350.0,240.0,110.0
12595,7824,11,1,1350,0.0,1350.0,990.0,360.0
12596,7824,35,2,1130,0.05,2147.0,1760.0,387.0
12597,7825,10,1,2660,0.0,2660.0,2000.0,660.0
12598,7826,32,1,14930,0.0,14930.0,10030.0,4900.0
12599,7827,22,1,2420,0.0,2420.0,1660.0,760.0
12600,7828,16,2,12250,0.0,24500.0,18980.0,5520.0
12601,7829,16,1,12250,0.05,11637.5,9490.0,2147.5
12602,7829,4,1,25790,0.0,25790.0,18680.0,7110.0
12603,7830,1,1,30310,0.05,28794.5,23130.0,5664.5
12604,7831,24,1,2530,0.0,2530.0,1950.0,580.0
12605,7832,35,1,1130,0.1,1017.0,880.0,137.0
12606,7832,20,1,110370,0.1,99333.0,88720.0,10613.0
12607,7833,40,1,350,0.15,297.5,240.0,57.5
12608,7834,9,1,790,0.0,790.0,620.0,170.0
12609,7835,42,2,270,0.0,540.0,420.0,120.0
12610,7836,17,1,3160,0.2,2528.0,2330.0,198.0
12611,7837,37,1,590,0.0,590.0,490.0,100.0
12612,7837,19,1,84090,0.1,75681.0,69780.0,5901.0
12613,7837,32,1,14930,0.0,14930.0,10030.0,4900.0
12614,7838,13,1,58360,0.1,52524.0,42390.0,10134.0
12615,7838,7,1,30170,0.0,30170.0,23470.0,6700.0
12616,7838,28,1,1680,0.1,1512.0,1350.0,162.0
12617,7839,26,1,5570,0.05,5291.5,4560.0,731.5
12618,7839,6,1,56540,0.15,48059.0,46470.0,1589.0
12619,7840,35,1,1130,0.1,1017.0,880.0,137.0
12620,7841,3,1,31300,0.05,29735.0,26070.0,3665.0
12621,7841,24,1,2530,0.0,2530.0,1950.0,580.0
12622,7842,33,1,13050,0.05,12397.5,9860.0,2537.5
12623,7843,22,2,2420,0.0,4840.0,3320.0,1520.0
12624,7844,32,1,14930,0.0,14930.0,10030.0,4900.0
12625,7845,42,1,270,0.15,229.5,210.0,19.5
12626,7846,10,1,2660,0.0,2660.0,2000.0,660.0
12627,7847,42,1,270,0.15,229.5,210.0,19.5
12628,7848,36,1,2070,0.05,1966.5,1680.0,286.5
12629,7849,38,2,1700,0.1,3060.0,2260.0,800.0
12630,7850,2,2,42320,0.15,71944.0,58260.0,13684.0
12631,7851,38,2,1700,0.0,3400.0,2260.0,1140.0
12632,7852,13,1,58360,0.0,58360.0,42390.0,15970.0
12633,7853,2,1,42320,0.05,40204.0,29130.0,11074.0
12634,7854,7,1,30170,0.0,30170.0,23470.0,6700.0
12635,7855,22,1,2420,0.0,2420.0,1660.0,760.0
12636,7856,28,2,1680,0.2,2688.0,2700.0,-12.0
12637,7856,27,1,3180,0.0,3180.0,2660.0,520.0
12638,7857,18,1,4080,0.05,3876.0,2830.0,1046.0
12639,7857,29,2,1560,0.05,2964.0,2080.0,884.0
12640,7858,28,1,1680,0.0,1680.0,1350.0,330.0
12641,7858,12,1,2440,0.0,2440.0,1830.0,610.0
12642,7859,11,1,1350,0.1,1215.0,990.0,225.0
12643,7860,24,1,2530,0.2,2024.0,1950.0,74.0
12644,7861,18,2,4080,0.0,8160.0,5660.0,2500.0
12645,7862,24,1,2530,0.0,2530.0,1950.0,580.0
12646,7863,38,3,1700,0.1,4590.0,3390.0,1200.0
12647,7863,16,1,12250,0.1,11025.0,9490.0,1535.0
12648,7864,3,1,31300,0.0,31300.0,26070.0,5230.0
12649,7864,23,1,2690,0.0,2690.0,1790.0,900.0
12650,7865,24,1,2530,0.1,2277.0,1950.0,327.0
12651,7866,11,1,1350,0.0,1350.0,990.0,360.0
12652,7866,23,1,2690,0.0,2690.0,1790.0,900.0
12653,7867,2,1,42320,0.0,42320.0,29130.0,13190.0
12654,7867,7,1,30170,0.05,28661.5,23470.0,5191.5
12655,7868,23,1,2690,0.1,2421.0,1790.0,631.0
12656,7869,4,1,25790,0.15,21921.5,18680.0,3241.5
12657,7870,31,1,13640,0.0,13640.0,11440.0,2200.0
12658,7871,31,2,13640,0.0,27280.0,22880.0,4400.0
12659,7872,21,1,115850,0.1,104265.0,90810.0,13455.0
12660,7873,14,1,71610,0.05,68029.5,48650.0,19379.5
12661,7873,22,1,2420,0.2,1936.0,1660.0,276.0
12662,7873,42,1,270,0.05,256.5,210.0,46.5
12663,7874,26,1,5570,0.0,5570.0,4560.0,1010.0
12664,7874,17,1,3160,0.0,3160.0,2330.0,830.0
12665,7875,19,1,84090,0.0,84090.0,69780.0,14310.0
12666,7876,39,3,600,0.1,1620.0,1440.0,180.0
12667,7876,10,1,2660,0.05,2527.0,2000.0,527.0
12668,7877,42,1,270,0.1,243.0,210.0,33.0
12669,7878,6,1,56540,0.0,56540.0,46470.0,10070.0
12670,7879,6,1,56540,0.15,48059.0,46470.0,1589.0
12671,7880,35,1,1130,0.2,904.0,880.0,24.0
12672,7880,37,1,590,0.0,590.0,490.0,100.0
12673,7881,34,3,2080,0.15,5304.0,4500.0,804.0
12674,7882,17,2,3160,0.0,6320.0,4660.0,1660.0
12675,7882,18,3,4080,0.1,11016.0,8490.0,2526.0
12676,7882,37,1,590,0.0,590.0,490.0,100.0
12677,7883,15,1,39400,0.05,37430.0,30030.0,7400.0
12678,7883,3,1,31300,0.0,31300.0,26070.0,5230.0
12679,7884,9,3,790,0.1,2133.0,1860.0,273.0
12680,7885,24,1,2530,0.0,2530.0,1950.0,580.0
12681,7886,33,2,13050,0.1,23490.0,19720.0,3770.0
12682,7887,1,1,30310,0.0,30310.0,23130.0,7180.0
12683,7888,20,1,110370,0.05,104851.5,88720.0,16131.5
12684,7888,34,1,2080,0.1,1872.0,1500.0,372.0
12685,7889,7,1,30170,0.0,30170.0,23470.0,6700.0
12686,7889,20,1,110370,0.05,104851.5,88720.0,16131.5
12687,7889,39,1,600,0.0,600.0,480.0,120.0
12688,7890,41,1,1350,0.05,1282.5,900.0,382.5
12689,7891,15,3,39400,0.15,100470.0,90090.0,10380.0
12690,7892,5,1,28150,0.05,26742.5,22780.0,3962.5
12691,7893,35,1,1130,0.15,960.5,880.0,80.5
12692,7894,17,1,3160,0.05,3002.0,2330.0,672.0
12693,7894,41,1,1350,0.0,1350.0,900.0,450.0
12694,7894,24,1,2530,0.0,2530.0,1950.0,580.0
12695,7895,15,1,39400,0.0,39400.0,30030.0,9370.0
12696,7896,40,1,350,0.1,315.0,240.0,75.0
12697,7896,22,1,2420,0.0,2420.0,1660.0,760.0
12698,7897,10,1,2660,0.1,2394.0,2000.0,394.0
12699,7898,8,2,43370,0.0,86740.0,63880.0,22860.0
12700,7899,21,1,115850,0.05,110057.5,90810.0,19247.5
12701,7900,11,1,1350,0.15,1147.5,990.0,157.5
12702,7901,41,1,1350,0.0,1350.0,900.0,450.0
12703,7902,25,1,3460,0.0,3460.0,2890.0,570.0
12704,7903,11,1,1350,0.1,1215.0,990.0,225.0
12705,7904,32,1,14930,0.15,12690.5,10030.0,2660.5
12706,7905,23,1,2690,0.05,2555.5,1790.0,765.5
12707,7906,19,1,84090,0.15,71476.5,69780.0,1696.5
12708,7907,40,2,350,0.0,700.0,480.0,220.0
12709,7907,11,1,1350,0.0,1350.0,990.0,360.0
12710,7907,42,1,270,0.05,256.5,210.0,46.5
12711,7908,2,1,42320,0.0,42320.0,29130.0,13190.0
12712,7909,34,1,2080,0.0,2080.0,1500.0,580.0
12713,7909,8,1,43370,0.15,36864.5,31940.0,4924.5
12714,7910,5,1,28150,0.0,28150.0,22780.0,5370.0
12715,7910,11,1,1350,0.0,1350.0,990.0,360.0
12716,7911,4,3,25790,0.0,77370.0,56040.0,21330.0
12717,7912,15,2,39400,0.1,70920.0,60060.0,10860.0
12718,7912,21,1,115850,0.0,115850.0,90810.0,25040.0
12719,7912,10,1,2660,0.0,2660.0,2000.0,660.0
12720,7912,4,1,25790,0.0,25790.0,18680.0,7110.0
12721,7913,6,1,56540,0.0,56540.0,46470.0,10070.0
12722,7913,40,1,350,0.0,350.0,240.0,110.0
12723,7914,5,1,28150,0.1,25335.0,22780.0,2555.0
12724,7914,28,1,1680,0.05,1596.0,1350.0,246.0
12725,7915,22,1,2420,0.0,2420.0,1660.0,760.0
12726,7916,26,1,5570,0.1,5013.0,4560.0,453.0
12727,7917,32,1,14930,0.05,14183.5,10030.0,4153.5
12728,7918,20,1,110370,0.0,110370.0,88720.0,21650.0
12729,7919,29,1,1560,0.0,1560.0,1040.0,520.0
12730,7919,34,1,2080,0.05,1976.0,1500.0,476.0
12731,7919,2,1,42320,0.0,42320.0,29130.0,13190.0
12732,7919,12,1,2440,0.0,2440.0,1830.0,610.0
12733,7920,28,1,1680,0.2,1344.0,1350.0,-6.0
12734,7921,26,1,5570,0.2,4456.0,4560.0,-104.0
12735,7921,34,1,2080,0.1,1872.0,1500.0,372.0
12736,7922,33,1,13050,0.0,13050.0,9860.0,3190.0
12737,7923,17,1,3160,0.05,3002.0,2330.0,672.0
12738,7923,6,1,56540,0.05,53713.0,46470.0,7243.0
12739,7923,32,2,14930,0.0,29860.0,20060.0,9800.0
12740,7924,28,1,1680,0.0,1680.0,1350.0,330.0
12741,7924,19,1,84090,0.1,75681.0,69780.0,5901.0
12742,7925,29,1,1560,0.05,1482.0,1040.0,442.0
12743,7926,29,1,1560,0.0,1560.0,1040.0,520.0
12744,7926,4,2,25790,0.0,51580.0,37360.0,14220.0
12745,7927,42,2,270,0.2,432.0,420.0,12.0
12746,7928,36,1,2070,0.05,1966.5,1680.0,286.5
12747,7928,28,1,1680,0.0,1680.0,1350.0,330.0
12748,7928,22,1,2420,0.0,2420.0,1660.0,760.0
12749,7929,3,1,31300,0.0,31300.0,26070.0,5230.0
12750,7930,10,1,2660,0.05,2527.0,2000.0,527.0
12751,7930,32,1,14930,0.0,14930.0,10030.0,4900.0
12752,7931,7,1,30170,0.15,25644.5,23470.0,2174.5
12753,7932,34,2,2080,0.15,3536.0,3000.0,536.0
12754,7933,25,1,3460,0.0,3460.0,2890.0,570.0
12755,7933,5,1,28150,0.0,28150.0,22780.0,5370.0
12756,7933,15,1,39400,0.05,37430.0,30030.0,7400.0
12757,7933,20,1,110370,0.1,99333.0,88720.0,10613.0
12758,7934,42,3,270,0.05,769.5,630.0,139.5
12759,7934,8,1,43370,0.0,43370.0,31940.0,11430.0
12760,7935,9,1,790,0.0,790.0,620.0,170.0
12761,7935,7,1,30170,0.0,30170.0,23470.0,6700.0
12762,7936,5,1,28150,0.0,28150.0,22780.0,5370.0
12763,7937,21,1,115850,0.0,115850.0,90810.0,25040.0
12764,7937,37,1,590,0.0,590.0,490.0,100.0
12765,7937,30,1,1520,0.15,1292.0,1200.0,92.0
12766,7938,42,1,270,0.15,229.5,210.0,19.5
12767,7938,1,1,30310,0.05,28794.5,23130.0,5664.5
12768,7939,31,1,13640,0.0,13640.0,11440.0,2200.0
12769,7940,22,1,2420,0.05,2299.0,1660.0,639.0
12770,7941,34,1,2080,0.1,1872.0,1500.0,372.0
12771,7942,42,1,270,0.0,270.0,210.0,60.0
12772,7942,13,1,58360,0.1,52524.0,42390.0,10134.0
12773,7943,21,1,115850,0.0,115850.0,90810.0,25040.0
12774,7944,4,1,25790,0.0,25790.0,18680.0,7110.0
12775,7945,32,1,14930,0.05,14183.5,10030.0,4153.5
12776,7946,17,2,3160,0.0,6320.0,4660.0,1660.0
12777,7946,2,1,42320,0.1,38088.0,29130.0,8958.0
12778,7947,17,1,3160,0.1,2844.0,2330.0,514.0
12779,7948,34,1,2080,0.0,2080.0,1500.0,580.0
12780,7949,11,1,1350,0.05,1282.5,990.0,292.5
12781,7950,39,1,600,0.15,510.0,480.0,30.0
12782,7951,29,1,1560,0.1,1404.0,1040.0,364.0
12783,7952,9,1,790,0.0,790.0,620.0,170.0
12784,7953,37,1,590,0.05,560.5,490.0,70.5
12785,7954,30,1,1520,0.2,1216.0,1200.0,16.0
12786,7954,33,1,13050,0.1,11745.0,9860.0,1885.0
12787,7955,14,3,71610,0.0,214830.0,145950.0,68880.0
12788,7956,10,1,2660,0.0,2660.0,2000.0,660.0
12789,7956,18,1,4080,0.1,3672.0,2830.0,842.0
12790,7956,16,1,12250,0.05,11637.5,9490.0,2147.5
12791,7956,13,1,58360,0.05,55442.0,42390.0,13052.0
12792,7957,5,1,28150,0.0,28150.0,22780.0,5370.0
12793,7958,11,1,1350,0.0,1350.0,990.0,360.0
12794,7959,17,1,3160,0.0,3160.0,2330.0,830.0
12795,7960,6,1,56540,0.2,45232.0,46470.0,-1238.0
12796,7960,9,1,790,0.0,790.0,620.0,170.0
12797,7961,26,1,5570,0.1,5013.0,4560.0,453.0
12798,7962,42,1,270,0.0,270.0,210.0,60.0
12799,7963,15,1,39400,0.0,39400.0,30030.0,9370.0
12800,7964,18,1,4080,0.0,4080.0,2830.0,1250.0
12801,7965,34,1,2080,0.1,1872.0,1500.0,372.0
12802,7965,29,1,1560,0.0,1560.0,1040.0,520.0
12803,7966,35,1,1130,0.05,1073.5,880.0,193.5
12804,7966,30,3,1520,0.0,4560.0,3600.0,960.0
12805,7967,27,1,3180,0.1,2862.0,2660.0,202.0
12806,7967,14,1,71610,0.05,68029.5,48650.0,19379.5
12807,7968,14,1,71610,0.15,60868.5,48650.0,12218.5
12808,7969,22,1,2420,0.2,1936.0,1660.0,276.0
12809,7969,13,1,58360,0.05,55442.0,42390.0,13052.0
12810,7970,9,1,790,0.0,790.0,620.0,170.0
12811,7970,2,1,42320,0.15,35972.0,29130.0,6842.0
12812,7971,13,1,58360,0.05,55442.0,42390.0,13052.0
12813,7972,32,1,14930,0.1,13437.0,10030.0,3407.0
12814,7973,23,1,2690,0.1,2421.0,1790.0,631.0
12815,7974,5,1,28150,0.1,25335.0,22780.0,2555.0
12816,7975,34,2,2080,0.15,3536.0,3000.0,536.0
12817,7976,1,1,30310,0.05,28794.5,23130.0,5664.5
12818,7977,38,1,1700,0.1,1530.0,1130.0,400.0
12819,7978,12,1,2440,0.1,2196.0,1830.0,366.0
12820,7978,31,2,13640,0.05,25916.0,22880.0,3036.0
12821,7979,40,1,350,0.0,350.0,240.0,110.0
12822,7980,41,1,1350,0.0,1350.0,900.0,450.0
12823,7981,26,1,5570,0.0,5570.0,4560.0,1010.0
12824,7981,13,1,58360,0.15,49606.0,42390.0,7216.0
12825,7982,11,1,1350,0.0,1350.0,990.0,360.0
12826,7983,33,1,13050,0.05,12397.5,9860.0,2537.5
12827,7983,18,1,4080,0.15,3468.0,2830.0,638.0
12828,7983,36,3,2070,0.15,5278.5,5040.0,238.5
12829,7983,26,1,5570,0.0,5570.0,4560.0,1010.0
12830,7984,42,1,270,0.1,243.0,210.0,33.0
12831,7984,34,1,2080,0.1,1872.0,1500.0,372.0
12832,7984,6,1,56540,0.1,50886.0,46470.0,4416.0
12833,7985,19,2,84090,0.0,168180.0,139560.0,28620.0
12834,7986,42,1,270,0.0,270.0,210.0,60.0
12835,7986,37,1,590,0.05,560.5,490.0,70.5
12836,7987,11,1,1350,0.0,1350.0,990.0,360.0
12837,7987,39,1,600,0.0,600.0,480.0,120.0
12838,7988,38,1,1700,0.15,1445.0,1130.0,315.0
12839,7988,40,1,350,0.1,315.0,240.0,75.0
12840,7989,42,1,270,0.05,256.5,210.0,46.5
12841,7990,8,1,43370,0.05,41201.5,31940.0,9261.5
12842,7991,3,1,31300,0.15,26605.0,26070.0,535.0
12843,7991,18,1,4080,0.0,4080.0,2830.0,1250.0
12844,7992,38,1,1700,0.15,1445.0,1130.0,315.0
12845,7992,13,1,58360,0.0,58360.0,42390.0,15970.0
12846,7993,21,2,115850,0.0,231700.0,181620.0,50080.0
12847,7994,38,1,1700,0.0,1700.0,1130.0,570.0
12848,7995,11,1,1350,0.05,1282.5,990.0,292.5
12849,7995,40,1,350,0.0,350.0,240.0,110.0
12850,7996,38,1,1700,0.2,1360.0,1130.0,230.0
12851,7997,40,1,350,0.0,350.0,240.0,110.0
12852,7998,28,1,1680,0.1,1512.0,1350.0,162.0
12853,7999,26,1,5570,0.1,5013.0,4560.0,453.0
12854,8000,26,1,5570,0.1,5013.0,4560.0,453.0
12855,8000,27,1,3180,0.05,3021.0,2660.0,361.0
12856,8000,16,2,12250,0.2,19600.0,18980.0,620.0
12857,8000,3,1,31300,0.0,31300.0,26070.0,5230.0
12858,8001,33,1,13050,0.2,10440.0,9860.0,580.0
12859,8002,29,1,1560,0.15,1326.0,1040.0,286.0
12860,8003,37,1,590,0.0,590.0,490.0,100.0
12861,8004,42,1,270,0.1,243.0,210.0,33.0
12862,8005,20,1,110370,0.2,88296.0,88720.0,-424.0
12863,8005,28,1,1680,0.15,1428.0,1350.0,78.0
12864,8005,26,1,5570,0.0,5570.0,4560.0,1010.0
12865,8006,36,1,2070,0.0,2070.0,1680.0,390.0
12866,8006,19,1,84090,0.15,71476.5,69780.0,1696.5
12867,8006,12,1,2440,0.0,2440.0,1830.0,610.0
12868,8006,31,1,13640,0.1,12276.0,11440.0,836.0
12869,8007,18,1,4080,0.0,4080.0,2830.0,1250.0
12870,8008,13,1,58360,0.0,58360.0,42390.0,15970.0
12871,8008,24,1,2530,0.2,2024.0,1950.0,74.0
12872,8009,24,1,2530,0.1,2277.0,1950.0,327.0
12873,8010,36,1,2070,0.0,2070.0,1680.0,390.0
12874,8011,8,1,43370,0.0,43370.0,31940.0,11430.0
12875,8011,36,1,2070,0.05,1966.5,1680.0,286.5
12876,8012,21,1,115850,0.1,104265.0,90810.0,13455.0
12877,8013,31,1,13640,0.1,12276.0,11440.0,836.0
12878,8014,35,1,1130,0.0,1130.0,880.0,250.0
12879,8015,12,1,2440,0.0,2440.0,1830.0,610.0
12880,8016,19,2,84090,0.0,168180.0,139560.0,28620.0
12881,8016,4,1,25790,0.0,25790.0,18680.0,7110.0
12882,8017,33,1,13050,0.15,11092.5,9860.0,1232.5
12883,8018,33,1,13050,0.05,12397.5,9860.0,2537.5
12884,8019,9,1,790,0.1,711.0,620.0,91.0
12885,8020,4,1,25790,0.0,25790.0,18680.0,7110.0
12886,8021,23,1,2690,0.15,2286.5,1790.0,496.5
12887,8022,24,1,2530,0.0,2530.0,1950.0,580.0
12888,8022,16,1,12250,0.2,9800.0,9490.0,310.0
12889,8023,20,1,110370,0.0,110370.0,88720.0,21650.0
12890,8024,41,1,1350,0.0,1350.0,900.0,450.0
12891,8025,15,1,39400,0.05,37430.0,30030.0,7400.0
12892,8026,19,1,84090,0.1,75681.0,69780.0,5901.0
12893,8027,22,1,2420,0.05,2299.0,1660.0,639.0
12894,8028,17,2,3160,0.05,6004.0,4660.0,1344.0
12895,8029,3,1,31300,0.1,28170.0,26070.0,2100.0
12896,8030,36,2,2070,0.15,3519.0,3360.0,159.0
12897,8030,12,1,2440,0.0,2440.0,1830.0,610.0
12898,8031,19,1,84090,0.0,84090.0,69780.0,14310.0
12899,8032,7,1,30170,0.0,30170.0,23470.0,6700.0
12900,8032,31,1,13640,0.0,13640.0,11440.0,2200.0
12901,8033,9,1,790,0.0,790.0,620.0,170.0
12902,8033,18,3,4080,0.15,10404.0,8490.0,1914.0
12903,8034,26,1,5570,0.0,5570.0,4560.0,1010.0
12904,8035,36,3,2070,0.15,5278.5,5040.0,238.5
12905,8036,19,1,84090,0.05,79885.5,69780.0,10105.5
12906,8037,41,2,1350,0.0,2700.0,1800.0,900.0
12907,8038,25,1,3460,0.15,2941.0,2890.0,51.0
12908,8039,20,2,110370,0.0,220740.0,177440.0,43300.0
12909,8040,3,1,31300,0.15,26605.0,26070.0,535.0
12910,8041,13,1,58360,0.0,58360.0,42390.0,15970.0
12911,8041,26,1,5570,0.0,5570.0,4560.0,1010.0
12912,8042,9,1,790,0.0,790.0,620.0,170.0
12913,8042,17,2,3160,0.1,5688.0,4660.0,1028.0
12914,8043,33,1,13050,0.0,13050.0,9860.0,3190.0
12915,8043,4,1,25790,0.1,23211.0,18680.0,4531.0
12916,8043,40,1,350,0.05,332.5,240.0,92.5
12917,8044,34,1,2080,0.0,2080.0,1500.0,580.0
12918,8045,1,1,30310,0.1,27279.0,23130.0,4149.0
12919,8046,18,1,4080,0.0,4080.0,2830.0,1250.0
12920,8046,24,1,2530,0.0,2530.0,1950.0,580.0
12921,8047,6,1,56540,0.0,56540.0,46470.0,10070.0
12922,8048,25,1,3460,0.05,3287.0,2890.0,397.0
12923,8048,37,1,590,0.0,590.0,490.0,100.0
12924,8049,36,1,2070,0.1,1863.0,1680.0,183.0
12925,8049,34,1,2080,0.1,1872.0,1500.0,372.0
12926,8049,42,1,270,0.0,270.0,210.0,60.0
12927,8049,20,1,110370,0.1,99333.0,88720.0,10613.0
12928,8050,4,1,25790,0.1,23211.0,18680.0,4531.0
12929,8051,26,1,5570,0.0,5570.0,4560.0,1010.0
12930,8052,29,2,1560,0.0,3120.0,2080.0,1040.0
12931,8052,23,2,2690,0.15,4573.0,3580.0,993.0
12932,8053,14,1,71610,0.05,68029.5,48650.0,19379.5
12933,8053,16,1,12250,0.05,11637.5,9490.0,2147.5
12934,8053,40,1,350,0.0,350.0,240.0,110.0
12935,8054,7,1,30170,0.0,30170.0,23470.0,6700.0
12936,8055,35,2,1130,0.0,2260.0,1760.0,500.0
12937,8055,21,2,115850,0.0,231700.0,181620.0,50080.0
12938,8056,30,2,1520,0.05,2888.0,2400.0,488.0
12939,8057,40,1,350,0.05,332.5,240.0,92.5
12940,8057,12,2,2440,0.0,4880.0,3660.0,1220.0
12941,8058,7,1,30170,0.0,30170.0,23470.0,6700.0
12942,8059,4,1,25790,0.1,23211.0,18680.0,4531.0
12943,8060,12,3,2440,0.1,6588.0,5490.0,1098.0
12944,8061,31,1,13640,0.0,13640.0,11440.0,2200.0
12945,8061,29,1,1560,0.0,1560.0,1040.0,520.0
12946,8062,28,1,1680,0.1,1512.0,1350.0,162.0
12947,8063,39,2,600,0.0,1200.0,960.0,240.0
12948,8063,42,1,270,0.0,270.0,210.0,60.0
12949,8064,21,1,115850,0.0,115850.0,90810.0,25040.0
12950,8065,5,2,28150,0.05,53485.0,45560.0,7925.0
12951,8066,19,1,84090,0.0,84090.0,69780.0,14310.0
12952,8067,12,1,2440,0.0,2440.0,1830.0,610.0
12953,8067,40,1,350,0.0,350.0,240.0,110.0
12954,8067,21,1,115850,0.05,110057.5,90810.0,19247.5
12955,8068,8,1,43370,0.1,39033.0,31940.0,7093.0
12956,8068,38,1,1700,0.1,1530.0,1130.0,400.0
12957,8069,41,1,1350,0.05,1282.5,900.0,382.5
12958,8070,17,1,3160,0.0,3160.0,2330.0,830.0
