delivery_id,order_id,courier_partner,shipment_date,delivery_date,delivery_status,delivery_charges,customer_rating
7237,7412,Daraz Express (DEX),2026-04-25 00:00:00,2026-04-28 00:00:00,On Time,150,4
7238,7413,Daraz Express (DEX),2026-04-25 00:00:00,2026-04-26 00:00:00,Returned to Sender,150,2
7239,7414,Daraz Express (DEX),2026-04-24 00:00:00,2026-04-26 00:00:00,On Time,150,5
7240,7415,Leopard Courier,2026-04-25 00:00:00,2026-04-27 00:00:00,On Time,150,5
7241,7416,TCS,2026-04-26 00:00:00,2026-04-27 00:00:00,Returned to Sender,150,1
7242,7417,Daraz Express (DEX),2026-04-25 00:00:00,2026-04-27 00:00:00,On Time,150,5
7243,7418,TCS,2026-04-25 00:00:00,2026-04-27 00:00:00,On Time,150,5
7244,7419,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-30 00:00:00,On Time,150,4
7245,7420,TCS,2026-04-26 00:00:00,2026-04-27 00:00:00,On Time,150,4
7246,7421,TCS,2026-04-26 00:00:00,2026-04-30 00:00:00,On Time,150,4
7247,7422,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-28 00:00:00,On Time,150,4
7248,7423,Leopard Courier,2026-04-26 00:00:00,2026-05-01 00:00:00,Delayed,150,4
7249,7424,TCS,2026-04-25 00:00:00,2026-04-28 00:00:00,On Time,150,4
7250,7425,Daraz Express (DEX),2026-04-26 00:00:00,2026-04-28 00:00:00,On Time,150,5
7251,7426,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-28 00:00:00,On Time,150,3
7252,7427,Daraz Express (DEX),2026-04-25 00:00:00,2026-04-28 00:00:00,On Time,150,4
7253,7428,TCS,2026-04-27 00:00:00,2026-05-01 00:00:00,On Time,150,5
7254,7429,Daraz Express (DEX),2026-04-25 00:00:00,2026-04-26 00:00:00,On Time,150,4
7255,7430,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-28 00:00:00,On Time,150,4
7256,7431,Leopard Courier,2026-04-27 00:00:00,2026-04-29 00:00:00,Returned to Sender,150,1
7257,7432,TCS,2026-04-27 00:00:00,2026-04-29 00:00:00,On Time,150,4
7258,7433,Daraz Express (DEX),2026-04-25 00:00:00,2026-04-26 00:00:00,On Time,150,4
7259,7434,Daraz Express (DEX),2026-04-26 00:00:00,2026-04-29 00:00:00,Returned to Sender,250,1
7260,7435,Leopard Courier,2026-04-27 00:00:00,2026-05-05 00:00:00,Returned to Sender,250,2
7261,7436,Leopard Courier,2026-04-26 00:00:00,2026-04-30 00:00:00,On Time,150,4
7262,7437,TCS,2026-04-27 00:00:00,2026-04-30 00:00:00,On Time,150,4
7263,7438,TCS,2026-04-25 00:00:00,2026-04-28 00:00:00,On Time,150,4
7264,7439,TCS,2026-04-25 00:00:00,2026-04-28 00:00:00,On Time,150,4
7265,7440,Leopard Courier,2026-04-25 00:00:00,2026-04-30 00:00:00,On Time,250,4
7266,7441,Daraz Express (DEX),2026-04-25 00:00:00,2026-04-26 00:00:00,On Time,150,4
7267,7442,Daraz Express (DEX),2026-04-25 00:00:00,2026-04-26 00:00:00,On Time,150,5
7268,7443,Daraz Express (DEX),2026-04-26 00:00:00,2026-04-27 00:00:00,On Time,150,4
7269,7444,TCS,2026-04-26 00:00:00,2026-04-27 00:00:00,On Time,150,4
7270,7445,Daraz Express (DEX),2026-04-25 00:00:00,2026-04-28 00:00:00,On Time,150,5
7271,7446,Daraz Express (DEX),2026-04-26 00:00:00,2026-04-29 00:00:00,On Time,150,5
7272,7447,TCS,2026-04-26 00:00:00,2026-04-29 00:00:00,On Time,150,4
7273,7448,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-29 00:00:00,On Time,150,5
7274,7449,TCS,2026-04-26 00:00:00,2026-04-29 00:00:00,On Time,150,4
7275,7450,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-28 00:00:00,On Time,150,4
7276,7451,TCS,2026-04-28 00:00:00,2026-05-02 00:00:00,On Time,150,4
7277,7452,Daraz Express (DEX),2026-04-26 00:00:00,2026-05-05 00:00:00,Delayed,250,1
7278,7453,Leopard Courier,2026-04-28 00:00:00,2026-05-04 00:00:00,Returned to Sender,250,2
7279,7454,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-30 00:00:00,On Time,150,4
7280,7455,Daraz Express (DEX),2026-04-26 00:00:00,2026-04-27 00:00:00,On Time,150,3
7281,7456,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-30 00:00:00,On Time,150,3
7282,7457,Daraz Express (DEX),2026-04-26 00:00:00,2026-04-27 00:00:00,On Time,150,4
7283,7458,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-29 00:00:00,On Time,150,4
7284,7459,Leopard Courier,2026-04-26 00:00:00,2026-04-29 00:00:00,On Time,150,4
7285,7460,Leopard Courier,2026-04-27 00:00:00,2026-04-29 00:00:00,On Time,150,4
7286,7461,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-29 00:00:00,On Time,150,4
7287,7462,Leopard Courier,2026-04-27 00:00:00,2026-05-06 00:00:00,Delayed,250,1
7288,7463,Daraz Express (DEX),2026-04-26 00:00:00,2026-04-28 00:00:00,On Time,150,4
7289,7464,TCS,2026-04-28 00:00:00,2026-05-01 00:00:00,On Time,150,5
7290,7465,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-28 00:00:00,On Time,150,4
7291,7466,Daraz Express (DEX),2026-04-28 00:00:00,2026-04-30 00:00:00,On Time,150,4
7292,7467,Daraz Express (DEX),2026-04-26 00:00:00,2026-04-28 00:00:00,On Time,150,5
7293,7468,TCS,2026-04-27 00:00:00,2026-05-01 00:00:00,On Time,150,4
7294,7469,Daraz Express (DEX),2026-04-28 00:00:00,2026-04-30 00:00:00,On Time,150,5
7295,7470,Daraz Express (DEX),2026-04-26 00:00:00,2026-04-27 00:00:00,On Time,150,4
7296,7471,Daraz Express (DEX),2026-04-28 00:00:00,2026-05-01 00:00:00,On Time,150,5
7297,7472,Daraz Express (DEX),2026-04-28 00:00:00,2026-05-01 00:00:00,On Time,150,5
7298,7473,Daraz Express (DEX),2026-04-28 00:00:00,2026-04-29 00:00:00,On Time,150,4
7299,7474,Leopard Courier,2026-04-28 00:00:00,2026-05-04 00:00:00,On Time,250,5
7300,7475,Daraz Express (DEX),2026-04-28 00:00:00,2026-04-29 00:00:00,On Time,150,4
7301,7476,Daraz Express (DEX),2026-04-28 00:00:00,2026-04-29 00:00:00,On Time,150,4
7302,7477,Daraz Express (DEX),2026-04-29 00:00:00,2026-05-02 00:00:00,Returned to Sender,150,2
7303,7478,Daraz Express (DEX),2026-04-28 00:00:00,2026-04-29 00:00:00,On Time,150,3
7304,7479,TCS,2026-04-27 00:00:00,2026-04-28 00:00:00,On Time,150,4
7305,7480,Daraz Express (DEX),2026-04-29 00:00:00,2026-04-30 00:00:00,On Time,150,5
7306,7481,Daraz Express (DEX),2026-04-29 00:00:00,2026-04-30 00:00:00,On Time,150,4
7307,7482,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-28 00:00:00,On Time,150,4
7308,7483,TCS,2026-04-29 00:00:00,2026-05-03 00:00:00,On Time,150,4
7309,7484,Daraz Express (DEX),2026-04-28 00:00:00,2026-04-29 00:00:00,On Time,150,5
7310,7485,Daraz Express (DEX),2026-04-27 00:00:00,,On Time,150,5
7311,7486,Daraz Express (DEX),2026-04-27 00:00:00,2026-04-28 00:00:00,On Time,150,3
7312,7487,Daraz Express (DEX),2026-04-29 00:00:00,2026-05-02 00:00:00,On Time,150,5
7313,7488,Daraz Express (DEX),2026-04-29 00:00:00,2026-04-30 00:00:00,On Time,150,4
7314,7489,TCS,2026-04-28 00:00:00,2026-04-30 00:00:00,On Time,150,4
7315,7490,Leopard Courier,2026-04-29 00:00:00,2026-05-02 00:00:00,On Time,150,4
7316,7491,Daraz Express (DEX),2026-04-27 00:00:00,2026-05-04 00:00:00,On Time,250,5
7317,7492,Leopard Courier,2026-04-30 00:00:00,2026-05-03 00:00:00,On Time,150,5
7318,7493,TCS,2026-04-30 00:00:00,2026-05-01 00:00:00,On Time,150,4
7319,7494,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-01 00:00:00,On Time,150,5
7320,7495,Daraz Express (DEX),2026-04-29 00:00:00,2026-05-01 00:00:00,On Time,150,4
7321,7496,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-07 00:00:00,On Time,250,4
7322,7497,TCS,2026-04-28 00:00:00,2026-04-29 00:00:00,On Time,150,4
7323,7498,Daraz Express (DEX),2026-04-29 00:00:00,2026-05-01 00:00:00,On Time,150,4
7324,7499,Leopard Courier,2026-04-29 00:00:00,2026-05-01 00:00:00,On Time,150,5
7325,7500,Daraz Express (DEX),2026-04-28 00:00:00,2026-05-01 00:00:00,Returned to Sender,150,1
7326,7501,Leopard Courier,2026-04-29 00:00:00,2026-05-04 00:00:00,Returned to Sender,150,1
7327,7502,TCS,2026-04-28 00:00:00,,On Time,150,4
7328,7503,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-02 00:00:00,On Time,150,5
7329,7504,Daraz Express (DEX),2026-04-29 00:00:00,2026-05-01 00:00:00,On Time,150,4
7330,7505,TCS,2026-04-30 00:00:00,2026-05-04 00:00:00,On Time,150,4
7331,7506,TCS,2026-04-29 00:00:00,2026-04-30 00:00:00,On Time,150,4
7332,7507,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-03 00:00:00,On Time,150,4
7333,7508,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-01 00:00:00,On Time,150,4
7334,7509,Daraz Express (DEX),2026-04-29 00:00:00,2026-05-01 00:00:00,On Time,150,5
7335,7510,Leopard Courier,2026-04-30 00:00:00,2026-05-08 00:00:00,Returned to Sender,250,2
7336,7511,Leopard Courier,2026-04-30 00:00:00,2026-05-06 00:00:00,Returned to Sender,250,2
7337,7512,TCS,2026-04-29 00:00:00,2026-05-05 00:00:00,On Time,250,3
7338,7513,Daraz Express (DEX),2026-04-29 00:00:00,2026-04-30 00:00:00,Returned to Sender,150,1
7339,7514,TCS,2026-04-30 00:00:00,2026-05-03 00:00:00,On Time,150,4
7340,7515,Daraz Express (DEX),2026-04-29 00:00:00,2026-04-30 00:00:00,On Time,150,3
7341,7516,Daraz Express (DEX),2026-04-29 00:00:00,2026-04-30 00:00:00,On Time,150,5
7342,7517,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-01 00:00:00,On Time,150,4
7343,7518,TCS,2026-04-29 00:00:00,2026-05-01 00:00:00,On Time,150,4
7344,7519,Daraz Express (DEX),2026-04-29 00:00:00,2026-05-01 00:00:00,On Time,150,4
7345,7520,Daraz Express (DEX),2026-04-29 00:00:00,2026-04-30 00:00:00,On Time,150,4
7346,7521,Daraz Express (DEX),2026-04-29 00:00:00,2026-04-30 00:00:00,On Time,150,4
7347,7522,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-02 00:00:00,On Time,150,5
7348,7523,Daraz Express (DEX),2026-04-29 00:00:00,2026-04-30 00:00:00,Returned to Sender,150,2
7349,7524,TCS,2026-04-29 00:00:00,2026-04-30 00:00:00,On Time,150,5
7350,7525,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-03 00:00:00,On Time,150,4
7351,7526,Leopard Courier,2026-05-01 00:00:00,,On Time,150,5
7352,7527,Daraz Express (DEX),2026-05-01 00:00:00,2026-05-03 00:00:00,Returned to Sender,150,2
7353,7528,TCS,2026-04-29 00:00:00,2026-04-30 00:00:00,On Time,150,4
7354,7529,Daraz Express (DEX),2026-05-01 00:00:00,2026-05-02 00:00:00,On Time,150,3
7355,7530,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-02 00:00:00,Returned to Sender,150,3
7356,7531,Daraz Express (DEX),2026-04-29 00:00:00,2026-05-04 00:00:00,On Time,250,4
7357,7533,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-01 00:00:00,On Time,150,3
7358,7534,Daraz Express (DEX),2026-05-01 00:00:00,2026-05-04 00:00:00,On Time,150,5
7359,7535,Leopard Courier,2026-04-29 00:00:00,2026-05-01 00:00:00,On Time,150,4
7360,7536,TCS,2026-04-30 00:00:00,2026-05-02 00:00:00,On Time,150,5
7361,7537,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-01 00:00:00,On Time,150,4
7362,7538,TCS,2026-04-29 00:00:00,2026-05-01 00:00:00,On Time,150,4
7363,7539,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-01 00:00:00,On Time,150,5
7364,7540,Daraz Express (DEX),2026-04-29 00:00:00,2026-04-30 00:00:00,On Time,150,4
7365,7541,Leopard Courier,2026-05-01 00:00:00,2026-05-06 00:00:00,Delayed,150,2
7366,7542,Daraz Express (DEX),2026-05-01 00:00:00,2026-05-03 00:00:00,On Time,150,4
7367,7543,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-01 00:00:00,On Time,150,4
7368,7544,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-01 00:00:00,On Time,150,5
7369,7545,Daraz Express (DEX),2026-05-02 00:00:00,2026-05-03 00:00:00,On Time,150,4
7370,7546,Daraz Express (DEX),2026-05-01 00:00:00,2026-05-02 00:00:00,On Time,150,4
7371,7547,TCS,2026-05-02 00:00:00,2026-05-06 00:00:00,On Time,150,5
7372,7548,Leopard Courier,2026-05-01 00:00:00,2026-05-04 00:00:00,On Time,150,4
7373,7549,Leopard Courier,2026-05-01 00:00:00,2026-05-03 00:00:00,Returned to Sender,150,2
7374,7550,Daraz Express (DEX),2026-05-02 00:00:00,2026-05-03 00:00:00,On Time,150,5
7375,7551,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-02 00:00:00,On Time,150,4
7376,7552,TCS,2026-04-30 00:00:00,2026-05-05 00:00:00,On Time,250,4
7377,7553,Daraz Express (DEX),2026-04-30 00:00:00,2026-05-03 00:00:00,On Time,150,3
7378,7554,Daraz Express (DEX),2026-05-01 00:00:00,2026-05-02 00:00:00,On Time,150,4
7379,7555,Daraz Express (DEX),2026-05-02 00:00:00,2026-05-03 00:00:00,On Time,150,5
7380,7556,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-04 00:00:00,On Time,150,4
7381,7557,Leopard Courier,2026-05-02 00:00:00,2026-05-07 00:00:00,Delayed,150,4
7382,7558,Leopard Courier,2026-05-02 00:00:00,,On Time,150,4
7383,7560,Leopard Courier,2026-05-02 00:00:00,2026-05-04 00:00:00,On Time,150,4
7384,7561,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-04 00:00:00,On Time,150,4
7385,7562,TCS,2026-05-01 00:00:00,2026-05-03 00:00:00,On Time,150,4
7386,7563,Leopard Courier,2026-05-02 00:00:00,2026-05-07 00:00:00,Delayed,150,2
7387,7564,Leopard Courier,2026-05-01 00:00:00,2026-05-06 00:00:00,Delayed,150,3
7388,7565,Leopard Courier,2026-05-01 00:00:00,,On Time,150,4
7389,7566,Daraz Express (DEX),2026-05-02 00:00:00,2026-05-03 00:00:00,On Time,150,3
7390,7567,Daraz Express (DEX),2026-05-02 00:00:00,2026-05-04 00:00:00,On Time,150,4
7391,7568,TCS,2026-05-01 00:00:00,2026-05-05 00:00:00,On Time,150,4
7392,7569,Daraz Express (DEX),2026-05-02 00:00:00,2026-05-03 00:00:00,On Time,150,5
7393,7570,TCS,2026-05-01 00:00:00,2026-05-05 00:00:00,On Time,150,4
7394,7571,Daraz Express (DEX),2026-05-02 00:00:00,2026-05-03 00:00:00,On Time,150,5
7395,7572,Daraz Express (DEX),2026-05-01 00:00:00,2026-05-02 00:00:00,On Time,150,5
7396,7573,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-06 00:00:00,On Time,150,4
7397,7574,Daraz Express (DEX),2026-05-01 00:00:00,2026-05-03 00:00:00,Returned to Sender,150,2
7398,7575,TCS,2026-05-02 00:00:00,2026-05-04 00:00:00,On Time,150,4
7399,7576,TCS,2026-05-02 00:00:00,2026-05-04 00:00:00,On Time,150,5
7400,7577,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-06 00:00:00,On Time,150,3
7401,7578,Leopard Courier,2026-05-01 00:00:00,2026-05-08 00:00:00,On Time,250,5
7402,7579,TCS,2026-05-01 00:00:00,2026-05-04 00:00:00,On Time,150,4
7403,7580,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,On Time,150,4
7404,7581,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-04 00:00:00,On Time,150,3
7405,7582,TCS,2026-05-04 00:00:00,2026-05-05 00:00:00,On Time,150,4
7406,7583,TCS,2026-05-03 00:00:00,2026-05-05 00:00:00,On Time,150,4
7407,7584,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-04 00:00:00,Returned to Sender,150,1
7408,7585,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,On Time,150,3
7409,7586,TCS,2026-05-03 00:00:00,2026-05-08 00:00:00,Returned to Sender,250,1
7410,7587,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,Returned to Sender,150,2
7411,7588,TCS,2026-05-03 00:00:00,2026-05-04 00:00:00,On Time,150,4
7412,7589,TCS,2026-05-04 00:00:00,2026-05-06 00:00:00,On Time,150,4
7413,7590,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-07 00:00:00,Returned to Sender,150,2
7414,7591,Daraz Express (DEX),2026-05-02 00:00:00,2026-05-03 00:00:00,On Time,150,4
7415,7592,Daraz Express (DEX),2026-05-02 00:00:00,2026-05-03 00:00:00,On Time,150,4
7416,7593,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-04 00:00:00,On Time,150,4
7417,7594,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-07 00:00:00,On Time,150,4
7418,7595,TCS,2026-05-04 00:00:00,2026-05-08 00:00:00,On Time,150,4
7419,7596,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,Returned to Sender,150,3
7420,7597,TCS,2026-05-02 00:00:00,2026-05-07 00:00:00,On Time,250,4
7421,7598,TCS,2026-05-03 00:00:00,2026-05-08 00:00:00,Returned to Sender,250,2
7422,7599,Daraz Express (DEX),2026-05-02 00:00:00,2026-05-05 00:00:00,On Time,150,5
7423,7600,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-05 00:00:00,Returned to Sender,150,2
7424,7601,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,On Time,150,5
7425,7602,Leopard Courier,2026-05-04 00:00:00,2026-05-07 00:00:00,On Time,150,4
7426,7603,TCS,2026-05-04 00:00:00,2026-05-08 00:00:00,On Time,150,4
7427,7604,TCS,2026-05-03 00:00:00,2026-05-07 00:00:00,On Time,250,5
7428,7605,Leopard Courier,2026-05-04 00:00:00,2026-05-09 00:00:00,Delayed,150,2
7429,7606,Daraz Express (DEX),2026-05-02 00:00:00,2026-05-03 00:00:00,Returned to Sender,150,1
7430,7607,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-06 00:00:00,On Time,150,5
7431,7608,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-05 00:00:00,On Time,150,3
7432,7609,TCS,2026-05-04 00:00:00,2026-05-06 00:00:00,On Time,150,5
7433,7610,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,On Time,150,5
7434,7611,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-08 00:00:00,On Time,150,5
7435,7612,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-04 00:00:00,On Time,150,4
7436,7613,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-05 00:00:00,On Time,150,5
7437,7614,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-05 00:00:00,On Time,150,4
7438,7615,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-06 00:00:00,On Time,150,5
7439,7616,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,On Time,150,4
7440,7617,TCS,2026-05-05 00:00:00,2026-05-07 00:00:00,On Time,150,4
7441,7618,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-06 00:00:00,On Time,150,4
7442,7619,Leopard Courier,2026-05-05 00:00:00,2026-05-10 00:00:00,Delayed,150,3
7443,7620,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-08 00:00:00,Returned to Sender,150,1
7444,7621,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-06 00:00:00,On Time,150,4
7445,7622,Leopard Courier,2026-05-03 00:00:00,2026-05-08 00:00:00,Delayed,150,3
7446,7623,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-07 00:00:00,On Time,150,5
7447,7624,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-04 00:00:00,On Time,150,4
7448,7625,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-04 00:00:00,On Time,150,4
7449,7626,Leopard Courier,2026-05-04 00:00:00,,On Time,250,4
7450,7627,Daraz Express (DEX),2026-05-03 00:00:00,2026-05-04 00:00:00,On Time,150,4
7451,7628,TCS,2026-05-04 00:00:00,2026-05-08 00:00:00,On Time,150,5
7452,7629,Leopard Courier,2026-05-03 00:00:00,2026-05-08 00:00:00,On Time,250,4
7453,7630,TCS,2026-05-04 00:00:00,2026-05-05 00:00:00,On Time,150,5
7454,7631,TCS,2026-05-03 00:00:00,2026-05-07 00:00:00,On Time,150,4
7455,7632,TCS,2026-05-04 00:00:00,2026-05-06 00:00:00,On Time,150,5
7456,7633,TCS,2026-05-03 00:00:00,2026-05-07 00:00:00,On Time,150,4
7457,7635,Daraz Express (DEX),2026-05-06 00:00:00,2026-05-07 00:00:00,On Time,150,5
7458,7636,Daraz Express (DEX),2026-05-06 00:00:00,2026-05-08 00:00:00,On Time,150,5
7459,7637,Daraz Express (DEX),2026-05-06 00:00:00,2026-05-08 00:00:00,On Time,150,4
7460,7638,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,On Time,150,4
7461,7639,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-07 00:00:00,On Time,150,5
7462,7640,TCS,2026-05-05 00:00:00,2026-05-08 00:00:00,On Time,150,4
7463,7641,Daraz Express (DEX),2026-05-06 00:00:00,2026-05-07 00:00:00,On Time,150,5
7464,7642,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,On Time,150,5
7465,7643,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,On Time,150,5
7466,7645,TCS,2026-05-06 00:00:00,2026-05-07 00:00:00,On Time,150,4
7467,7646,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-06 00:00:00,On Time,150,4
7468,7647,TCS,2026-05-04 00:00:00,2026-05-07 00:00:00,On Time,150,4
7469,7648,Daraz Express (DEX),2026-05-06 00:00:00,2026-05-08 00:00:00,On Time,150,5
7470,7649,Daraz Express (DEX),2026-05-06 00:00:00,2026-05-07 00:00:00,On Time,150,4
7471,7650,Leopard Courier,2026-05-06 00:00:00,2026-05-11 00:00:00,Delayed,150,1
7472,7651,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-06 00:00:00,On Time,150,5
7473,7652,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-06 00:00:00,On Time,150,4
7474,7653,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,Returned to Sender,150,3
7475,7654,TCS,2026-05-04 00:00:00,2026-05-07 00:00:00,On Time,150,5
7476,7655,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-07 00:00:00,On Time,150,4
7477,7656,Daraz Express (DEX),2026-05-06 00:00:00,2026-05-07 00:00:00,On Time,150,4
7478,7657,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-05 00:00:00,On Time,150,5
7479,7658,Daraz Express (DEX),2026-05-04 00:00:00,2026-05-06 00:00:00,On Time,150,5
7480,7659,Leopard Courier,2026-05-04 00:00:00,2026-05-06 00:00:00,On Time,150,4
7481,7660,Leopard Courier,2026-05-05 00:00:00,2026-05-10 00:00:00,Delayed,150,4
7482,7661,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-06 00:00:00,Returned to Sender,150,1
7483,7662,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-06 00:00:00,On Time,150,5
7484,7663,TCS,2026-05-07 00:00:00,2026-05-11 00:00:00,On Time,150,3
7485,7664,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-08 00:00:00,On Time,250,4
7486,7665,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-07 00:00:00,On Time,150,5
7487,7666,Daraz Express (DEX),2026-05-06 00:00:00,2026-05-07 00:00:00,On Time,150,5
7488,7667,TCS,2026-05-07 00:00:00,2026-05-08 00:00:00,On Time,150,4
7489,7668,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-06 00:00:00,Returned to Sender,150,3
7490,7669,TCS,2026-05-06 00:00:00,2026-05-09 00:00:00,On Time,150,3
7491,7670,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-07 00:00:00,On Time,150,3
7492,7671,TCS,2026-05-07 00:00:00,2026-05-11 00:00:00,On Time,150,3
7493,7672,TCS,2026-05-05 00:00:00,2026-05-08 00:00:00,On Time,150,5
7494,7673,TCS,2026-05-07 00:00:00,2026-05-14 00:00:00,On Time,250,5
7495,7674,Daraz Express (DEX),2026-05-06 00:00:00,2026-05-08 00:00:00,On Time,150,4
7496,7675,Daraz Express (DEX),2026-05-06 00:00:00,2026-05-07 00:00:00,On Time,150,4
7497,7676,Daraz Express (DEX),2026-05-07 00:00:00,2026-05-09 00:00:00,Returned to Sender,150,1
7498,7677,Daraz Express (DEX),2026-05-05 00:00:00,2026-05-08 00:00:00,Returned to Sender,150,2
7499,7678,Leopard Courier,2026-05-07 00:00:00,2026-05-12 00:00:00,Returned to Sender,150,3
7500,7679,Daraz Express (DEX),2026-05-07 00:00:00,2026-05-10 00:00:00,On Time,150,4
7501,7680,TCS,2026-05-08 00:00:00,2026-05-09 00:00:00,On Time,150,5
7502,7681,Daraz Express (DEX),2026-05-08 00:00:00,,On Time,150,5
7503,7682,Daraz Express (DEX),2026-05-08 00:00:00,2026-05-11 00:00:00,On Time,150,4
7504,7683,Daraz Express (DEX),2026-05-08 00:00:00,2026-05-09 00:00:00,On Time,150,4
7505,7684,Daraz Express (DEX),2026-05-06 00:00:00,2026-05-09 00:00:00,On Time,150,4
7506,7685,Daraz Express (DEX),2026-05-07 00:00:00,2026-05-09 00:00:00,Returned to Sender,150,3
7507,7686,Daraz Express (DEX),2026-05-07 00:00:00,2026-05-10 00:00:00,On Time,150,4
7508,7687,Daraz Express (DEX),2026-05-08 00:00:00,2026-05-12 00:00:00,On Time,250,4
7509,7688,Leopard Courier,2026-05-06 00:00:00,2026-05-11 00:00:00,Delayed,150,1
7510,7689,Daraz Express (DEX),2026-05-08 00:00:00,2026-05-11 00:00:00,On Time,150,4
7511,7690,Daraz Express (DEX),2026-05-08 00:00:00,2026-05-09 00:00:00,On Time,150,4
7512,7691,Daraz Express (DEX),2026-05-07 00:00:00,2026-05-08 00:00:00,Returned to Sender,150,2
7513,7692,Daraz Express (DEX),2026-05-07 00:00:00,2026-05-10 00:00:00,On Time,150,4
7514,7693,Daraz Express (DEX),2026-05-08 00:00:00,2026-05-09 00:00:00,On Time,150,5
7515,7694,Leopard Courier,2026-05-06 00:00:00,2026-05-10 00:00:00,On Time,150,4
7516,7695,Daraz Express (DEX),2026-05-08 00:00:00,2026-05-10 00:00:00,On Time,150,5
7517,7696,Daraz Express (DEX),2026-05-06 00:00:00,,On Time,150,4
7518,7697,Leopard Courier,2026-05-07 00:00:00,2026-05-10 00:00:00,Returned to Sender,150,1
7519,7698,TCS,2026-05-06 00:00:00,2026-05-08 00:00:00,Returned to Sender,150,2
7520,7699,TCS,2026-05-07 00:00:00,2026-05-09 00:00:00,On Time,150,4
